	loss	val_loss	learning_rate	epochs	kappa
84	637.2308549147385	637.1344134990985	1e-05	84	0.01
85	637.1253110445463	636.9980985201322	1e-05	85	0.01
86	636.9924821120042	636.8991887019231	1e-05	86	0.01
87	636.9380011925331	636.967778132512	1e-05	87	0.01
88	636.8545743502103	636.7912315955529	1e-05	88	0.01
89	636.7101170466497	636.7686767578125	1e-05	89	0.01
90	636.6390756460337	636.6638512244591	1e-05	90	0.01
91	636.5613802396334	636.5552321213943	1e-05	91	0.01
92	636.4382805457482	636.4514582707332	1e-05	92	0.01
93	636.3533712533804	636.3794367863582	1e-05	93	0.01
94	636.3035031832181	636.2387977013221	1e-05	94	0.01
95	636.2186924861028	636.1529869666466	1e-05	95	0.01
96	636.1628030630259	636.0930551382212	1e-05	96	0.01
97	636.0228013258713	635.976820725661	1e-05	97	0.01
98	635.9808549147385	635.9182927058293	1e-05	98	0.01
99	635.8794109637921	635.8345759465144	1e-05	99	0.01
