	loss	val_loss	learning_rate	epochs	kappa
76	663.0721374511719	664.1152648925781	1e-05	76	0.01
77	662.7888549804687	663.8578796386719	1e-05	77	0.01
78	662.5181579589844	663.5453796386719	1e-05	78	0.01
79	662.2833374023437	663.2999572753906	1e-05	79	0.01
80	662.0523315429688	662.9215393066406	1e-05	80	0.01
81	661.820166015625	662.7730102539062	1e-05	81	0.01
82	661.5429504394531	662.3495483398438	1e-05	82	0.01
83	661.3491760253906	662.1107788085938	1e-05	83	0.01
84	661.1465026855469	661.7325439453125	1e-05	84	0.01
85	660.8246765136719	661.6184387207031	1e-05	85	0.01
86	660.6992858886719	661.2647094726562	1e-05	86	0.01
87	660.4861877441406	660.94873046875	1e-05	87	0.01
88	660.2329711914062	660.8836059570312	1e-05	88	0.01
89	660.0034362792969	660.7036437988281	1e-05	89	0.01
90	659.7856872558593	660.595458984375	1e-05	90	0.01
91	659.6035461425781	660.1686096191406	1e-05	91	0.01
92	659.3684448242187	660.0462036132812	1e-05	92	0.01
93	659.1991027832031	659.8172302246094	1e-05	93	0.01
94	658.9975830078125	659.4963989257812	1e-05	94	0.01
95	658.8086486816406	659.3789367675781	1e-05	95	0.01
96	658.6015441894531	659.07373046875	1e-05	96	0.01
97	658.4448669433593	658.8020629882812	1e-05	97	0.01
98	658.2304992675781	658.6208190917969	1e-05	98	0.01
99	658.1009582519531	658.4831848144531	1e-05	99	0.01
