	loss	val_loss	learning_rate	epochs	kappa
82	633.3053418675952	637.7543569711538	1e-05	82	0.01
83	633.2432847674309	636.939204289363	1e-05	83	0.01
84	633.196578207876	636.6450899564303	1e-05	84	0.01
85	633.1499425379449	636.3308434119591	1e-05	85	0.01
86	633.0964479788955	635.9049166165865	1e-05	86	0.01
87	633.0464742229314	635.3145470252404	1e-05	87	0.01
88	633.0054850030069	635.247319148137	1e-05	88	0.01
89	632.9668832377616	635.5759512094351	1e-05	89	0.01
90	632.9219886220858	636.3262516902043	1e-05	90	0.01
91	632.8781732080648	637.0434758112981	1e-05	91	0.01
92	632.8498884985383	637.1773775540865	1e-05	92	0.01
93	632.7995226895201	636.8990055964543	1e-05	93	0.01
94	632.7482420338362	637.1028066781851	1e-05	94	0.01
95	632.7382848505596	637.1756497896635	1e-05	95	0.01
96	632.6888669473609	636.9042687049279	1e-05	96	0.01
97	632.6320662676737	636.4610173152043	1e-05	97	0.01
98	632.5971315992618	635.6142765925481	1e-05	98	0.01
99	632.5626288973134	635.6348830003005	1e-05	99	0.01
