	loss	val_loss	learning_rate	epochs	kappa
0	702.2823974609375	696.3604384202224	1e-05	0	0.01
1	692.2773960658482	688.1124244103065	1e-05	1	0.01
2	684.9461995442708	682.1729243351863	1e-05	2	0.01
3	679.0603672572545	677.0029226449819	1e-05	3	0.01
4	674.5588314964658	673.2111511230469	1e-05	4	0.01
5	670.8102748325892	669.9148747370793	1e-05	5	0.01
6	667.7093674432664	666.9711655836838	1e-05	6	0.01
7	665.0960832868303	664.8627295860878	1e-05	7	0.01
8	662.8319388253349	662.5151954064003	1e-05	8	0.01
9	661.0154552641369	660.9027310884916	1e-05	9	0.01
10	659.2780686151414	659.2605473445012	1e-05	10	0.01
11	657.8711559477307	657.6953688401443	1e-05	11	0.01
12	656.588738141741	656.4067570612981	1e-05	12	0.01
13	655.3815069289435	655.2412602351262	1e-05	13	0.01
14	654.324945359003	654.2379502516526	1e-05	14	0.01
15	653.3849341982886	653.1877159705529	1e-05	15	0.01
16	652.4886369977679	652.3658189039963	1e-05	16	0.01
17	651.6546264648438	651.5328157865084	1e-05	17	0.01
18	650.9080758231026	650.7191256009615	1e-05	18	0.01
19	650.152243187314	650.1660367525541	1e-05	19	0.01
20	649.5095226469494	649.3992074819712	1e-05	20	0.01
21	648.9071527390253	648.7503497783954	1e-05	21	0.01
22	648.2982067289806	648.0961022010216	1e-05	22	0.01
23	647.7457496279762	647.5650540865385	1e-05	23	0.01
24	647.2354614257813	646.9759169358474	1e-05	24	0.01
25	646.7165230887276	646.4599984975962	1e-05	25	0.01
26	646.2531552269345	646.0891700157753	1e-05	26	0.01
27	645.706175595238	645.4893423227163	1e-05	27	0.01
28	645.2861636207217	645.0566054124099	1e-05	28	0.01
29	644.8506917317708	644.5326397235577	1e-05	29	0.01
30	644.4420474097842	644.1755089393029	1e-05	30	0.01
31	643.979627046131	643.7730360764724	1e-05	31	0.01
32	643.6844650995164	643.3975078876202	1e-05	32	0.01
33	643.3033406575521	643.0167353703425	1e-05	33	0.01
34	642.9544538225447	642.6867863581731	1e-05	34	0.01
35	642.5685581752232	642.3125727726863	1e-05	35	0.01
36	642.2468476795015	642.0613849346454	1e-05	36	0.01
37	641.9148763020834	641.6373502291166	1e-05	37	0.01
38	641.6262398856027	641.3641380896935	1e-05	38	0.01
39	641.2918358212426	641.0204326923077	1e-05	39	0.01
40	640.9943987165178	640.8227703387921	1e-05	40	0.01
41	640.733929734003	640.5519643930288	1e-05	41	0.01
42	640.4335984002976	640.263662484976	1e-05	42	0.01
43	640.1904465448289	639.9986877441406	1e-05	43	0.01
44	639.9265555245536	639.6683819110577	1e-05	44	0.01
45	639.6836931501116	639.5061340332031	1e-05	45	0.01
46	639.4486304873512	639.2308020958534	1e-05	46	0.01
47	639.2276436941964	639.0510324331431	1e-05	47	0.01
48	638.9829212007069	638.8503957895132	1e-05	48	0.01
49	638.7957502092634	638.5537438025841	1e-05	49	0.01
50	638.5836478097099	638.4399132361779	1e-05	50	0.01
51	638.3589768182663	638.2110196627103	1e-05	51	0.01
52	638.1794172014509	638.0659860464243	1e-05	52	0.01
53	637.9607113792782	637.8549311711238	1e-05	53	0.01
54	637.7944347563244	637.6127061110276	1e-05	54	0.01
