	loss	val_loss	learning_rate	epochs	kappa
59	629.9898047553253	637.152113694411	0.0001	59	0.01
60	629.9387384808967	637.1840632512019	0.0001	60	0.01
61	629.9201657310914	638.2411827674279	0.0001	61	0.01
62	629.8864639819145	639.4913893479568	0.0001	62	0.01
63	629.8616871130237	640.3236882136418	0.0001	63	0.01
64	629.8267054868564	641.1107600285457	0.0001	64	0.01
65	629.803457086502	640.5160193810096	0.0001	65	0.01
66	629.8034318888779	638.7705829326923	0.0001	66	0.01
67	629.7971239987498	638.4760413536659	0.0001	67	0.01
68	629.7845357436572	639.6016939603365	0.0001	68	0.01
69	629.7525573212163	639.9565007136418	0.0001	69	0.01
70	629.703318800488	638.2891329251803	0.0001	70	0.01
71	629.6961102198059	638.0587815504807	0.0001	71	0.01
72	629.6604920154298	638.5572885366587	0.0001	72	0.01
73	629.6429632439771	638.5781954251803	0.0001	73	0.01
74	629.6456824420244	638.5131037785457	0.0001	74	0.01
75	629.6202659723629	638.874507023738	0.0001	75	0.01
76	629.5923341515969	638.7195434570312	0.0001	76	0.01
77	629.5741886336332	638.478520320012	0.0001	77	0.01
78	629.5593589701407	639.2664043719952	0.0001	78	0.01
79	629.5453037753098	640.3017061673678	0.0001	79	0.01
80	629.5097122499463	641.5978017953726	0.0001	80	0.01
81	629.4726142388901	643.7999877929688	0.0001	81	0.01
82	629.4735376366478	644.8479661207932	0.0001	82	0.01
83	629.4409899536591	641.9717078575721	0.0001	83	0.01
84	629.4272771545517	640.0550067608173	0.0001	84	0.01
85	629.4370167981068	639.4305044320913	0.0001	85	0.01
86	629.3884345101052	639.3648869441106	0.0001	86	0.01
87	629.3629769579433	637.4117102989784	0.0001	87	0.01
88	629.3436674667112	637.691650390625	0.0001	88	0.01
89	629.317965333774	638.3504591721755	0.0001	89	0.01
90	629.2965751121749	638.2031672551082	0.0001	90	0.01
91	629.2807897804967	638.2550048828125	0.0001	91	0.01
92	629.2681483268361	637.9076725886418	0.0001	92	0.01
93	629.2546862104508	637.1164973332332	0.0001	93	0.01
94	629.2385955484854	636.7878230168269	0.0001	94	0.01
95	629.2333979132716	637.057631272536	0.0001	95	0.01
96	629.2176414951361	638.7301447941707	0.0001	96	0.01
97	629.1897822926198	637.3944702148438	0.0001	97	0.01
98	629.1581133188686	636.5472740760216	0.0001	98	0.01
99	629.1275421610237	637.1278076171875	0.0001	99	0.01
