	loss	val_loss	learning_rate	epochs	kappa
0	705.2753389798678	701.4298236553485	1e-05	0	0.01
1	699.4656724196213	696.1663067157452	1e-05	1	0.01
2	694.597899216872	691.654296875	1e-05	2	0.01
3	690.1625870924729	687.9525944636418	1e-05	3	0.01
4	686.7593278151292	684.4942439152644	1e-05	4	0.01
5	683.4084085317759	681.8519146259015	1e-05	5	0.01
6	680.5676668607272	679.4040809044471	1e-05	6	0.01
7	678.0854233961838	677.1010413536659	1e-05	7	0.01
8	675.7978844275841	675.1621938852163	1e-05	8	0.01
9	673.7156289907603	673.2577279897837	1e-05	9	0.01
10	671.925046480619	671.5264845628005	1e-05	10	0.01
11	670.1393726055438	669.8401395357572	1e-05	11	0.01
12	668.6234400822566	668.3855403019832	1e-05	12	0.01
13	667.2302398681641	667.1627619816707	1e-05	13	0.01
14	665.9554748535156	665.8824697641226	1e-05	14	0.01
15	664.7493591308594	664.8939302884615	1e-05	15	0.01
16	663.651849599985	663.7794283353365	1e-05	16	0.01
17	662.6177379901593	662.6682786207932	1e-05	17	0.01
18	661.679688673753	661.911146897536	1e-05	18	0.01
19	660.8386418269231	661.023916391226	1e-05	19	0.01
20	659.9600865290715	660.018564077524	1e-05	20	0.01
21	659.1728820800781	659.3175612229568	1e-05	21	0.01
22	658.373046875	658.686532827524	1e-05	22	0.01
23	657.8155353252704	657.9019352839543	1e-05	23	0.01
24	657.1086695744441	657.3649245042068	1e-05	24	0.01
25	656.498048048753	656.8136408879207	1e-05	25	0.01
26	655.9574854924128	656.1492215670072	1e-05	26	0.01
27	655.3760598989634	655.5832190880409	1e-05	27	0.01
28	654.8746995192307	655.0500957782452	1e-05	28	0.01
29	654.2980323204628	654.4095365084135	1e-05	29	0.01
30	653.901607806866	654.0974543644832	1e-05	30	0.01
31	653.438467172476	653.305161696214	1e-05	31	0.01
32	652.9268458439753	653.1383666992188	1e-05	32	0.01
33	652.5316572922927	652.5690589317909	1e-05	33	0.01
34	652.0808833195613	652.1849928635818	1e-05	34	0.01
35	651.7187053973859	651.8724083533654	1e-05	35	0.01
36	651.3569934551532	651.2085852989784	1e-05	36	0.01
37	650.9822152944712	650.9633366511418	1e-05	37	0.01
38	650.5955974872296	650.3988694411057	1e-05	38	0.01
39	650.3259864220253	650.3635582557091	1e-05	39	0.01
40	649.9752619816707	650.0643122746394	1e-05	40	0.01
41	649.6223719670222	649.638423039363	1e-05	41	0.01
42	649.3162677471454	649.2013502854568	1e-05	42	0.01
43	649.0316256009615	648.8821270282452	1e-05	43	0.01
44	648.6717177170974	648.6308171198918	1e-05	44	0.01
45	648.4320843036359	648.3845872145432	1e-05	45	0.01
46	648.1141639122596	648.0584388146034	1e-05	46	0.01
47	647.817383986253	647.8117112379807	1e-05	47	0.01
48	647.6032245342548	647.4377817007212	1e-05	48	0.01
49	647.3620922382062	647.2429527869591	1e-05	49	0.01
50	647.0425626314603	646.981919508714	1e-05	50	0.01
51	646.8306837815505	646.7955275315505	1e-05	51	0.01
52	646.5866593580979	646.5992901141827	1e-05	52	0.01
53	646.380629319411	646.3251014122596	1e-05	53	0.01
54	646.0999251145583	645.9129967322716	1e-05	54	0.01
55	645.8336545504056	645.6861807016226	1e-05	55	0.01
56	645.6651036189153	645.5809467022235	1e-05	56	0.01
57	645.4283412053035	645.3246741661659	1e-05	57	0.01
58	645.2044771634615	645.0006573016827	1e-05	58	0.01
59	645.0622229942909	644.8378436748798	1e-05	59	0.01
60	644.7831773024338	644.7572631835938	1e-05	60	0.01
61	644.5775733360878	644.4700739933894	1e-05	61	0.01
62	644.34033203125	644.2442814753606	1e-05	62	0.01
63	644.1785184420072	643.9732431265024	1e-05	63	0.01
64	643.98801950308	643.8530602088341	1e-05	64	0.01
65	643.8219534067007	643.7530188927284	1e-05	65	0.01
66	643.5644871638372	643.5339543269231	1e-05	66	0.01
67	643.5172083928035	643.4341571514423	1e-05	67	0.01
68	643.2461559589093	643.1656306340144	1e-05	68	0.01
69	643.0960505558894	643.186758188101	1e-05	69	0.01
70	642.9498654879056	642.8609478290265	1e-05	70	0.01
71	642.7412884051984	642.5015117938702	1e-05	71	0.01
72	642.5420954777644	642.4503784179688	1e-05	72	0.01
73	642.4059025691106	642.2610661433293	1e-05	73	0.01
74	642.2150350717397	642.1695509690505	1e-05	74	0.01
75	642.0778468205378	641.9712571364182	1e-05	75	0.01
76	641.9207000732422	641.7440467247596	1e-05	76	0.01
77	641.7656402587891	641.7342294546274	1e-05	77	0.01
78	641.6341904860276	641.5589505709135	1e-05	78	0.01
79	641.4314363919772	641.3833242563101	1e-05	79	0.01
80	641.3387357271635	641.1812462439904	1e-05	80	0.01
81	641.2034888634315	641.1268498347356	1e-05	81	0.01
82	641.0910010704628	640.9457068810096	1e-05	82	0.01
83	640.9184417724609	640.9467491736779	1e-05	83	0.01
84	640.8307976355919	640.6052480844351	1e-05	84	0.01
85	640.6628042367788	640.6556959885818	1e-05	85	0.01
86	640.5093665489784	640.4449885441707	1e-05	86	0.01
87	640.3856764573318	640.3765728290265	1e-05	87	0.01
88	640.2479600172776	640.1679875300481	1e-05	88	0.01
89	640.151620718149	640.1167696439303	1e-05	89	0.01
90	639.9794522798978	640.0023709810697	1e-05	90	0.01
91	639.8429471529447	639.8348294771635	1e-05	91	0.01
92	639.7504718487079	639.8074857271635	1e-05	92	0.01
93	639.6064781775841	639.7048809344952	1e-05	93	0.01
94	639.5780827448918	639.5103290264423	1e-05	94	0.01
95	639.4012509859525	639.4095224233774	1e-05	95	0.01
96	639.3184685340294	639.265122633714	1e-05	96	0.01
97	639.1561537522537	639.1824293870193	1e-05	97	0.01
98	639.0629025972806	639.1095674954928	1e-05	98	0.01
99	638.976560152494	638.9283494215745	1e-05	99	0.01
